Parameter1,Parameter2,Parameter3,Parameter4,Parameter5,Parameter6,Parameter7,Parameter8,Parameter9,Parameter10,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Quality_label
2.1033277453509948e-06,7.708722515609452e-07,3.5106997982663233e-07,1.198439628640876e-05,0.02383293706895954,0.14223497099529347,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0052291428696758235,3.5633422186498915e-10,7.144611092023167e-09,4.305120832374109e-08,1.8487429327921763e-09,7.331273573387819e-11,5.656145347540835e-10,2.4685513127694373e-08,5.963292600137952e-09,1.2837205181980284e-09,3.4889587019368495e-11,1.0
1.6103341343555122e-08,4.3460053407208154e-05,5.286434807488805e-11,2.8899492676288295e-05,6.304810733953198e-05,0.0004973983794039432,0.001038255224628277,5.828822452589065e-07,3.4099922154466674e-09,0.13946571061413998,8.971516061739456e-08,1.4826182692826888e-08,4.539639111806814e-07,5.555307410768114e-06,7.331273573387819e-11,0.0002228644321603526,3.087034832998874e-07,3.9551264411326365e-09,1.4133512372194735e-08,1.1502144775503524e-11,0.0
2.3257755776692726e-05,3.896878886636537e-05,7.378297941507777e-06,2.4693778091457245e-07,6.304810733953198e-05,0.0004973983794039432,0.001038255224628277,5.828822452589065e-07,3.4099922154466674e-09,0.13946571061413998,1.234967801881953e-06,2.5819031310775994e-07,7.482411052502095e-07,4.1629708624702246e-08,4.6857250788790956e-11,1.7324038939570864e-07,2.886637796384895e-09,1.0836671024551354e-10,5.139118182751713e-10,1.2889338320595278e-11,1.0
1.0190719346655238e-07,0.00027756872768567166,8.306713111928206e-07,0.0002925686458868441,6.304810733953198e-05,0.0004973983794039432,0.001038255224628277,5.828822452589065e-07,3.4099922154466674e-09,0.13946571061413998,7.025680436467768e-06,1.8266465280299758e-09,2.40766638989252e-08,4.9737911498609154e-08,2.906789322243185e-11,4.986072553071897e-07,8.834467742980633e-10,2.0458995576586748e-11,7.089371769166754e-10,9.423624544311513e-12,1.0
2.465145573784771e-06,3.0511442835159567e-06,1.124122243948911e-07,0.0004817729662024736,6.304810733953198e-05,0.0004973983794039432,0.001038255224628277,5.828822452589065e-07,3.4099922154466674e-09,0.13946571061413998,2.469590509450428e-09,2.7047749265815846e-10,9.016396851003209e-07,1.9673718331531616e-06,3.565062640486464e-10,3.4079628946762937e-06,8.473556040438089e-07,4.923455494958177e-09,6.421275221409763e-10,7.292553397532144e-12,0.6666666666666666
9.007426049237514e-07,1.9048856522721528e-07,7.114888669418746e-10,4.292092159293604e-08,6.304810733953198e-05,0.0004973983794039432,0.001038255224628277,5.828822452589065e-07,3.4099922154466674e-09,0.13946571061413998,7.66933077877553e-09,1.537514656498504e-09,0.0002892946196981038,1.2011691212742097e-05,1.113324169607546e-10,0.00041622596265839825,1.0227224485161874e-08,4.9626752805052975e-11,1.8149253906822534e-09,7.943261622054274e-12,0.0
0.00021674623195147555,1.0260515823023509e-06,7.2544455399795e-06,7.925655557368946e-06,0.0015272943903046918,0.0010852081671690287,0.00410248781093503,4.698594152136445e-06,5.106838218337507e-06,0.10043317063037256,2.40446659838619e-09,2.021387355807272e-12,1.9516530263394657e-05,6.187885078855725e-07,2.4919856021243205e-10,9.312118135052066e-07,7.0246425711647835e-09,4.540278877310047e-10,1.4850038288640841e-08,1.4876565224540677e-10,0.6666666666666666
1.693291272285684e-08,1.594275790399747e-08,5.8241727864290226e-08,1.1329678224432332e-05,0.0015272943903046918,0.0010852081671690287,0.00410248781093503,4.698594152136445e-06,5.106838218337507e-06,0.10043317063037256,2.8997248358582406e-08,8.040498938644849e-10,1.0818198428711263e-05,2.9479939799191195e-07,5.1245691191549786e-11,3.5757176480027215e-06,3.891011805375827e-10,6.754152041716422e-11,7.449031270541301e-10,7.518826852386289e-11,0.6666666666666666
5.3001849179115826e-09,3.087763237512375e-09,1.3402394730112334e-06,0.00047136839954846485,7.037374700476149e-05,0.00018757425589877955,0.016210126189504678,5.828822452589065e-07,3.4099922154466674e-09,0.014005451413015348,1.869856335452903e-08,1.4432884143557145e-11,6.537947562137288e-05,2.257360449067775e-07,2.0318453670842785e-11,1.0291222182426263e-05,4.4694317437249764e-08,4.0648960408031755e-09,1.804325430880315e-07,1.1195055810466175e-10,0.0
0.003129871474517036,1.5968436717213795e-07,9.17047030901641e-08,5.254151465470687e-06,9.786368326854922e-05,8.59628128294182e-05,0.016210126189504678,5.828822452589065e-07,3.4099922154466674e-09,0.014005451413015348,3.992662915113794e-09,1.1159762600833018e-09,1.2122243891432585e-06,1.3487575759077102e-08,9.077401598454772e-12,3.9211732778283996e-07,2.7845566228317906e-10,1.1141143672056004e-10,1.1616879141574955e-10,3.909329617317807e-11,0.3333333333333333
5.399100894930224e-05,1.1604892406084888e-10,8.627445056096376e-06,6.616843461018426e-05,4.53366836795073e-05,0.00022797244748372296,0.016210126189504678,5.828822452589065e-07,3.4099922154466674e-09,0.014005451413015348,2.9863129129607374e-07,1.6603620037660216e-10,9.573861658227754e-05,1.1755113870273655e-07,8.017886712060729e-11,3.737209946358209e-07,2.0793439206883096e-07,8.05836762979805e-09,4.890909890826297e-10,1.2527614759429583e-11,0.6666666666666666
4.724998699057498e-07,2.8377468804960665e-10,5.725543428741208e-06,0.003949557473406198,9.786368326854922e-05,8.59628128294182e-05,0.016210126189504678,5.828822452589065e-07,3.4099922154466674e-09,0.014005451413015348,1.443725977267935e-07,0.0035234903546795837,7.337519915841977e-06,2.233098683511347e-08,6.939325297926063e-12,1.3677153784674247e-06,1.741031190589364e-10,9.639859501753154e-12,1.3057366384176613e-11,1.2176029420488654e-11,0.3333333333333333
7.943318348997122e-05,2.5339564167192817e-05,1.0498126304216472e-05,0.0003094340277491934,4.53366836795073e-05,0.0001543341369247392,0.016210126189504678,5.828822452589065e-07,3.4099922154466674e-09,0.014005451413015348,3.3215689022625195e-07,6.58901690048938e-08,6.4259400297467985e-09,1.3235776470646089e-07,1.0538131325831019e-11,1.3086053148028975e-05,1.0227224485161874e-08,4.666626712713612e-10,5.139118182751713e-10,8.651899592526725e-12,0.0
0.003602746115066308,1.8525443349812837e-09,6.080627287207654e-06,1.7931498729664312e-06,4.53366836795073e-05,0.00018757425589877955,0.016210126189504678,5.828822452589065e-07,3.4099922154466674e-09,0.014005451413015348,1.3631773093555541e-11,1.3742551780469987e-14,4.886494794199986e-06,3.6281980881305227e-07,2.4302567955538362e-11,1.663988797202579e-05,2.6369490901826126e-08,1.4359877236428758e-09,7.807585968089968e-09,5.9736359933443215e-12,0.0
7.329684893902693e-05,9.73225757903695e-08,5.455672571414733e-11,1.0067673301475475e-06,9.786368326854922e-05,8.59628128294182e-05,0.016210126189504678,5.828822452589065e-07,3.4099922154466674e-09,0.014005451413015348,5.021341116269633e-07,5.207920488369064e-11,6.51116554290692e-09,9.272175180253292e-08,5.949195516415729e-11,4.31671208589271e-07,1.3325965334113547e-08,1.397185873916721e-09,2.6959570513366926e-09,1.9600905691272615e-12,1.0
5.222808780192911e-06,1.8401471983778725e-06,1.5299566932323882e-06,2.9386834350516715e-05,4.53366836795073e-05,0.00022797244748372296,0.016210126189504678,5.828822452589065e-07,3.4099922154466674e-09,0.014005451413015348,1.6179776863564905e-09,8.048795892214726e-09,3.3672147196544767e-08,1.889370385688073e-07,3.3745404251644843e-11,3.5757176480027215e-06,1.340356942696516e-07,7.042210543641902e-10,1.8551360029448722e-08,5.5017039670940995e-09,0.6666666666666666
2.5412869296604345e-05,1.7374911235059744e-09,7.509192625384219e-06,7.889344665219374e-06,5.060480001256149e-05,0.00022797244748372296,0.016210126189504678,5.828822452589065e-07,3.4099922154466674e-09,0.014005451413015348,0.11357655939155428,3.1758216174572526e-08,1.5937280676824625e-07,5.942533555037793e-08,8.300040435336273e-12,5.005433712288313e-06,4.7135486303780336e-09,1.3107486002367465e-11,9.28881435424247e-11,1.453294527990205e-13,0.3333333333333333
2.0647782419163056e-05,9.783023209619198e-06,0.0005450191584031709,1.006071174106265e-08,6.304810733953198e-05,0.0001543341369247392,0.016210126189504678,5.828822452589065e-07,3.4099922154466674e-09,0.014005451413015348,5.0815301298691656e-11,4.830799913035297e-06,3.431931507949653e-07,1.095891409861913e-08,9.077401598454772e-12,2.8011479111735255e-07,1.063890381272872e-09,1.1454063638075367e-10,1.1919057299748714e-09,2.1360726332941122e-12,0.3333333333333333
3.770934585730137e-08,1.7081897741726285e-08,0.0004848260902019948,8.258679931773902e-09,6.304810733953198e-05,0.00022797244748372296,0.016210126189504678,5.828822452589065e-07,3.4099922154466674e-09,0.014005451413015348,1.9526047901407763e-09,2.674755251372056e-05,4.1548422425408254e-05,5.277751269723285e-08,1.0538131325831019e-11,2.9504602622455096e-06,4.034190034316941e-09,7.983971545673279e-11,8.178735417273595e-08,4.024299399105735e-09,0.3333333333333333
0.025677725874085504,2.364536767988041e-06,1.2405847016711303e-07,2.1205808506967776e-06,7.037374700476149e-05,0.00018757425589877955,0.016210126189504678,5.828822452589065e-07,3.4099922154466674e-09,0.014005451413015348,3.4491723195383886e-06,2.3516519810534367e-08,4.659268543723924e-06,1.8540660896870952e-06,1.7946674528582242e-10,9.348248790083718e-06,2.4148380790549248e-08,7.042210543641902e-10,3.43172569279428e-07,5.642554782886739e-12,0.0
0.000194849265652259,1.9941657061806122e-07,8.097007073824204e-08,4.0845785263506065e-06,5.060480001256149e-05,0.00022797244748372296,0.016210126189504678,5.828822452589065e-07,3.4099922154466674e-09,0.014005451413015348,2.873614831798981e-09,9.815487700902674e-10,2.0325652926925563e-06,2.0048337980207168e-07,7.553349672204119e-11,1.0251450297438126e-06,2.3205919823884916e-07,2.4832816693084513e-09,3.7072820610763244e-08,1.528955747378781e-11,0.6666666666666666
1.5391043563002356e-05,1.8312116014852448e-09,5.430574393164664e-06,8.937806091262636e-07,5.060480001256149e-05,0.00022797244748372296,0.016210126189504678,5.828822452589065e-07,3.4099922154466674e-09,0.014005451413015348,1.330533767647339e-08,1.3757432018639694e-10,4.14672959992002e-06,4.636760774219908e-09,3.936086161659337e-12,2.6697305033426727e-07,6.500886299820503e-10,4.494106729235958e-12,4.078702607064e-11,5.823242072543111e-13,0.3333333333333333
1.2174429644227435e-06,3.6942243486508345e-07,3.6007285397451035e-06,7.171388919105802e-06,4.53366836795073e-05,0.00018757425589877955,0.016210126189504678,5.828822452589065e-07,3.4099922154466674e-09,0.014005451413015348,2.745017567946456e-05,9.240797209593755e-08,3.2902110843855704e-07,4.7382352992503693e-07,3.582078086976362e-11,1.3730205076733983e-05,5.567767278196052e-08,8.532020810135831e-10,2.2609176090095944e-08,3.473724063128163e-12,0.0
1.230040092564718e-05,4.25789151049672e-14,0.001499466078792474,9.680713786735605e-05,0.007114531989759253,0.01369662126462043,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.00052340830465745,1.2711041383482247e-09,2.712369876277659e-13,9.538557747101174e-06,1.7614143804690985e-08,1.5927345941335037e-10,5.711203755567235e-09,2.502915903657977e-10,1.47830063206863e-11,6.980946878106647e-12,4.491379791626115e-12,0.3333333333333333
0.00041725862144764155,6.832451565544728e-08,2.2986759094894103e-05,0.0011053968800372913,0.007114531989759253,0.01369662126462043,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.00052340830465745,1.0902396883850145e-07,2.2419863198907496e-10,2.7804877677082907e-09,5.7066845055507795e-09,2.156806444412238e-11,2.4154083310601435e-08,8.38385886380985e-09,7.343834344547702e-11,1.0518025964107025e-10,8.172791983686903e-12,1.0
3.2732239882384436e-06,2.563310815354606e-08,2.0265226500657744e-06,3.692463459258107e-08,0.007114531989759253,0.01369662126462043,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.00052340830465745,3.0470032025196167e-07,5.0813306772054645e-14,1.7748150628110004e-07,5.1235176081531783e-08,1.0131454046239369e-09,1.7154213249388243e-09,1.9045279009721442e-07,1.6872544320116163e-08,1.6026940161313535e-11,2.861055722877216e-13,0.6666666666666666
9.889006999861649e-08,0.00018992189345592793,9.792993467151894e-09,5.5870836154417495e-06,0.007941023434106971,0.01369662126462043,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.00052340830465745,5.033340698415913e-09,4.494498728543084e-05,2.2001671465998155e-06,1.5643654298199272e-08,6.475448030196065e-10,5.134520352422205e-10,2.5795800743912758e-08,6.666398388157663e-10,5.9618246105688e-10,1.0714781194815772e-12,1.0
3.843981185219253e-08,5.167924879687792e-06,2.400752523389583e-06,1.2867850234629903e-05,0.007114531989759253,0.01369662126462043,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.00052340830465745,1.1652333257162843e-15,5.478216639692946e-09,5.776532288539118e-06,2.668040978827356e-08,1.2233915206073956e-11,7.323291482503263e-07,5.519740742671484e-11,1.83873424385103e-12,2.2022370434877226e-12,2.0480094311331123e-13,0.3333333333333333
3.8610436971128153e-07,5.606578461101863e-07,2.083408519578654e-05,1.8600069920763574e-06,0.007114531989759253,0.020230769443514717,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.00052340830465745,1.4609296216499134e-06,1.3867741356233096e-09,8.43923487139963e-05,1.659968652061953e-08,4.0362294732405925e-11,4.9664891109818626e-08,8.430730833734578e-10,1.4346777921200038e-11,8.000954424306102e-11,3.2977560256163444e-10,0.3333333333333333
4.230413510060641e-08,2.552862660115467e-08,9.709423638780729e-08,1.3534161103150629e-05,0.007114531989759253,0.020230769443514717,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.00052340830465745,6.546591060984874e-07,1.1450947602423609e-07,0.0011135967141187285,1.2473494329456562e-07,7.081906938314215e-10,1.2931382927687214e-08,1.1170895872050301e-08,2.6207300556972354e-10,1.6040624068166889e-10,4.755113842769882e-12,1.0
0.00011870257260162692,9.653331327105527e-11,3.224120675638541e-05,3.214667669667096e-07,0.006374060576284156,0.020230769443514717,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.00052340830465745,2.042352133829217e-09,3.455871804927445e-10,8.938432128227796e-05,6.892471956966383e-08,6.129406364600451e-11,2.5444785354048325e-07,6.573395546037498e-09,6.754152041716422e-11,1.0248150709377909e-08,2.017091786268002e-12,0.6666666666666666
2.6046905831333153e-08,2.2467568688476027e-09,1.0403039682613137e-05,0.008629474776796528,7.037374700476149e-05,0.000336740793875494,0.001038255224628277,5.828822452589065e-07,3.4099922154466674e-09,0.0027108290971534464,2.94430603883112e-07,6.192797089406344e-11,8.30309523417439e-08,1.0025929621769747e-08,1.6488027364535295e-11,9.275829951455891e-08,1.4015272662840024e-09,2.2838244665228679e-10,1.3397244465617499e-11,8.751272410952062e-13,0.3333333333333333
2.989453620586222e-07,2.0801363055393037e-05,6.695115477932996e-06,1.2888254843263e-06,8.767693090545731e-05,0.00022797244748372296,0.001038255224628277,5.828822452589065e-07,3.4099922154466674e-09,0.0027108290971534464,5.928910841116853e-09,1.8279901255802416e-09,0.0007446057939384866,9.272175180253292e-08,2.156806444412238e-11,2.1077115958856966e-06,3.433223379247133e-08,7.645939927127664e-10,1.727972383856186e-10,4.755113842769882e-12,0.6666666666666666
4.987819207532835e-07,4.0167827862426475e-07,2.2765064812058075e-07,0.0007356972119029663,0.0715283759685041,0.3103157706594042,4.242044462915856e-06,0.00032453864350349173,2.9603433781794253e-10,0.0003763691722996764,3.430511090721201e-10,1.5271877542006126e-05,2.1954099818295378e-06,2.440901335915881e-08,2.2115918124430154e-10,5.992514176250679e-09,3.018715119136846e-09,5.2496090650014156e-11,7.78411635334068e-08,5.501182489625936e-10,0.3333333333333333
5.9556098035326504e-05,1.2549769401656703e-08,2.679347886926333e-06,0.00032008957903615053,0.05143848160444845,0.0023676398326359822,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.000727591881202605,1.454544406825026e-10,2.314053455918037e-10,0.0005557401924581063,1.2011691212742097e-05,1.5776241572452063e-08,1.429466065609248e-07,1.640279053443027e-05,2.0358568372133055e-07,2.6995761908584973e-10,1.747620211148201e-12,0.0
6.092784675249817e-06,1.1017410342050567e-08,5.35222814452676e-07,6.472907418536053e-05,0.02383293706895954,0.03631706071009628,6.64847242013557e-05,0.0007258600323919689,0.0,0.027008620730528204,8.197657255785562e-10,1.2370716216487386e-09,0.010776666229690696,1.2204344923691121e-09,7.782152794497423e-11,2.3604977432215057e-10,2.886637796384897e-09,9.698784234236203e-11,8.767316310388645e-13,1.2527614759429583e-11,0.3333333333333333
3.491628278616463e-07,1.9463047546397115e-06,7.27348711771575e-08,0.0001701933283202742,0.02383293706895954,0.03631706071009628,6.64847242013557e-05,0.0007258600323919689,0.0,0.027008620730528204,7.470382466209751e-06,1.4121155001318764e-06,1.1006353253420063e-06,5.878480678330044e-09,2.9806182204662743e-10,3.6574637033585814e-10,2.20512352711244e-09,5.812122982019064e-10,2.530262417943321e-11,8.751272410952054e-13,0.3333333333333333
6.369269604125731e-09,1.586894032657406e-07,2.0166383414919126e-06,0.0003850795088861953,0.02383293706895954,0.03631706071009628,6.64847242013557e-05,0.0007258600323919689,0.0,0.027008620730528204,3.307397208327782e-05,1.23084883909183e-10,3.924101429870622e-08,8.391481015213292e-09,3.4602464375381407e-10,5.134520352422209e-10,8.571161416559072e-09,5.501827189081784e-10,2.7164871461910625e-12,2.481709227861805e-10,1.0
